datetime,TotalActivePower,TotalReactivePower,Voltage,CurrentIntensity,Device_1,Device_2,Device_3,Rest_active_power
12/31/2015 10:00,174.896,7.07,14191.01,737,0,21,477,2416.9333
12/31/2015 11:00,201.57,3.592,14300.03,841.4,0,0,1044,2315.5
12/31/2015 12:00,231.17801,11.31,14242.25,971,0,34,1036,2782.9666
12/31/2015 13:00,216.154,3.914,14188.71,909.6,0,0,1029,2573.5667
12/31/2015 14:00,184.878,7.192,14438.57,765.6,0,25,584,2472.3
12/31/2015 15:00,149.296,6.808,14516.31,615,0,9,0,2479.2666
12/31/2015 16:00,170.28,5.004,14462.25,701,0,0,0,2838
12/31/2015 17:00,165.016,7.518,14197.63,694.6,0,36,0,2714.2666
12/31/2015 18:00,144.628,3.878,14080.37,611,0,0,0,2410.4666
12/31/2015 19:00,146.056,5.11,14121.64,616,0,34,0,2400.2666
12/31/2015 20:00,145.496,4.244,14129.74,615.6,0,0,0,2424.9333
12/31/2015 21:00,146.618,3.718,14226.2295,614.2,0,5,0,2438.6333
12/31/2015 22:00,158.16,6.752,14357.89,658.2,0,31,114,2491
12/31/2015 23:00,186.266,4.36,14358.7,774.8,0,0,611,2493.4333
1/1/2016 0:00,153.038,6.768,14481.68,631.8,0,35,0,2515.6333
1/1/2016 1:00,151.404,4.298,14465.79,626.60004,0,0,0,2523.4
1/1/2016 2:00,154.94,6.4,14592.01,632.4,0,20,0,2562.3333
1/1/2016 3:00,152.5,5.406,14595.94,624,0,16,0,2525.6667
1/1/2016 4:00,148.544,5.29,14547.37,606.6,0,0,0,2475.7334
1/1/2016 5:00,148.574,6.1,14540.92,609,0,35,0,2441.2334
1/1/2016 6:00,147.348,5.168,14473.31,606.2,0,0,0,2455.8
1/1/2016 7:00,146.832,6.412,14418.85,607.2,0,33,0,2414.2
1/1/2016 8:00,146.504,4.686,14468.59,602.8,0,3,0,2438.7334
1/1/2016 9:00,188.768,4.056,14386.7295,783.2,0,0,722,2424.1333
1/1/2016 10:00,159.704,6.616,14305.51,666.2,0,35,149,2477.7334
1/1/2016 11:00,154.56,4.27,14239.47,647.60004,0,0,0,2576
1/1/2016 12:00,156.952,7.25,14265.48,656.2,0,34,0,2581.8667
1/1/2016 13:00,129.744,4.034,14320.17,542.2,0,0,0,2162.4
1/1/2016 14:00,77.664,14.474,14439.4,336.6,0,14,543,737.4
1/1/2016 15:00,114.55,6.652,14334.91,475.8,0,21,1049,839.1667
1/1/2016 16:00,83.406,6.638,14363.25,344.8,0,0,1053,337.1
1/1/2016 17:00,97.924,7.77,14248.58,410,0,35,1037,560.06665
1/1/2016 18:00,87.714,4.152,14300.18,362.4,0,0,1044,417.9
1/1/2016 19:00,43.938,7.63,14265.48,185.2,0,28,283,421.30002
1/1/2016 20:00,24.738,4.268,14269.61,103,0,7,0,405.3
1/1/2016 21:00,26.036,6.036,14365.39,109.8,0,0,0,433.93332
1/1/2016 22:00,26.624,6.894,14467.46,114.4,0,36,0,407.73334
1/1/2016 23:00,26.998,6.8980002,14629.65,116.4,0,0,0,449.96667
1/2/2016 0:00,26.786,7.2660003,14535.33,117.8,0,35,0,411.43332
1/2/2016 1:00,26.204,5.746,14596.28,112.6,0,0,0,436.73334
1/2/2016 2:00,25.894,5.114,14745.26,109.6,0,0,0,431.56668
1/2/2016 3:00,27.85,8.644,14744.22,121.4,0,35,0,429.16666
1/2/2016 4:00,62.398,5.67,14616.74,257.2,0,0,599,440.96667
1/2/2016 5:00,42.636,6.9900002,14546.38,181.6,0,34,267,409.6
1/2/2016 6:00,26.818,6.522,14635.53,114,0,0,0,446.96667
1/2/2016 7:00,24.754,3.894,14453.27,104.8,0,2,0,410.56665
1/2/2016 8:00,27.264,7.886,14396.89,116.6,0,32,0,422.4
1/2/2016 9:00,25.058,4.724,14388.46,103.8,0,0,0,417.63333
1/2/2016 10:00,26.754,7.506,14326.51,113.4,0,35,0,410.9
1/2/2016 11:00,25.966,6.02,14522.99,108.6,0,0,0,432.76666
1/2/2016 12:00,25.558,5.1,14520.37,107.8,0,4,0,421.96667
1/2/2016 13:00,27.54,8.54,14548.19,118.8,0,30,0,429
1/2/2016 14:00,26.306,6.374,14783.02,111.4,0,0,0,438.43335
1/2/2016 15:00,86.286,8.46,14577.44,354.2,0,38,953,447.1
1/2/2016 16:00,87.544,6.2200003,14585.72,359.4,0,0,946,513.06665
1/2/2016 17:00,128.172,15.714,14290.66,547.2,0,4,505,1627.2
1/2/2016 18:00,118.324,13.686,14255.07,501.8,0,30,1038,904.06665
1/2/2016 19:00,91.098,6.202,14356.92,379.6,0,0,1053,465.3
1/2/2016 20:00,154.412,22.216,14309.67,651.4,0,35,1045,1493.5333
1/2/2016 21:00,79.286,11.048,14412.65,333.8,0,0,156,1165.4333
1/2/2016 22:00,31.694,7.326,14577.35,136.4,0,27,0,501.23334
1/2/2016 23:00,44.634,3.474,14674.12,185,0,7,0,736.89996
1/3/2016 0:00,67.526,3.394,14649.71,278.6,0,0,0,1125.4333
1/3/2016 1:00,54.042,7.498,14636.55,224.8,0,34,0,866.7
1/3/2016 2:00,18.29,7.844,14803.33,83.200005,0,0,0,304.83334
1/3/2016 3:00,19.998,10.986,14800.18,94.8,0,34,0,299.3
1/3/2016 4:00,17.93,7.33,14763.31,79.2,0,1,0,297.83334
1/3/2016 5:00,57.098,6.108,14641.68,235.2,0,0,653,298.63333
1/3/2016 6:00,20.06,10.342,14754.22,93,0,34,0,300.33334
1/3/2016 7:00,18.102,6.506,14567.07,81.8,0,0,0,301.7
1/3/2016 8:00,19.176,8.57,14480.25,88.8,0,34,0,285.6
1/3/2016 9:00,36.15,7.544,14443.23,161.6,0,0,0,602.5
1/3/2016 10:00,52.454,7.84,14477.56,228.6,0,0,0,874.23334
1/3/2016 11:00,58.584,11.246,14595.41,249.40001,0,34,507,435.4
1/3/2016 12:00,83.866,7.364,14540.43,342.80002,0,0,1079,318.76666
1/3/2016 13:00,85.196,10.028,14577.49,348.4,0,34,1084,301.93332
1/3/2016 14:00,65.422,9.468,14696.19,272.4,0,0,764,326.36667
1/3/2016 15:00,18.119999,8.21,14759.75,85,0,4,0,298
1/3/2016 16:00,22.06,13.956,14753.18,108.6,0,31,0,336.66666
1/3/2016 17:00,17.108,6.01,14445.74,75.2,0,0,0,285.13333
1/3/2016 18:00,21.672,12.768,14542.26,104.4,0,35,0,326.2
1/3/2016 19:00,17.34,6.292,14469.05,77.8,0,0,0,289
1/3/2016 20:00,19.576,9.514,14513.13,92.6,0,9,0,317.26666
1/3/2016 21:00,66.926,6.354,14484.31,284.6,0,25,0,1090.4333
1/3/2016 22:00,57.242,3.458,14622,237,0,0,160,794.0333
1/3/2016 23:00,100.116,8.098,14706.18,412.4,0,35,518,1115.6
1/4/2016 0:00,202.504,4.854,14384.04,845.4,509,572,0,2294.0667
1/4/2016 1:00,173.804,7.278,14300.78,726.2,542,20,0,2334.7334
1/4/2016 2:00,143.24,5.986,14521.44,589.2,0,16,0,2371.3333
1/4/2016 3:00,141.722,5.088,14460.12,583.8,0,0,0,2362.0334
1/4/2016 4:00,142.202,7.632,14397.67,588.6,0,36,0,2334.0332
1/4/2016 5:00,140.712,4.212,14435.16,580.6,0,0,0,2345.2
1/4/2016 6:00,141.524,6.406,14396.38,584,0,24,0,2334.7334
1/4/2016 7:00,139.574,5.402,14323.98,579.8,0,12,0,2314.2334
1/4/2016 8:00,144.228,4.33,14277.83,602.4,0,0,0,2403.8
1/4/2016 9:00,160.024,7.028,14264.72,673.4,0,36,998,1633.0667
1/4/2016 10:00,113.881996,5.862,14404.67,475.8,0,0,1059,839.0333
1/4/2016 11:00,120.38,9.556,14460.27,504,0,32,1068,906.3333
1/4/2016 12:00,243.994,16.76,14288.86,1031.8,0,2403,1042,621.56665
1/4/2016 13:00,212.704,13.856,14363.89,896.60004,0,2100,1053,392.06665
1/4/2016 14:00,120.792,9,14521.72,503.2,0,301,1076,636.2
1/4/2016 15:00,52.758,9.032,14598.32,224.8,0,40,456,383.30002
1/4/2016 16:00,197.388,13.06,14399.64,826.8,0,1549,1058,682.8
1/4/2016 17:00,164.478,15.22,14259.95,697,0,248,1038,1455.3
1/4/2016 18:00,156.33,7.724,14238.9,655.8,0,78,1035,1492.5
1/4/2016 19:00,171.244,8.184,14195.13,723,0,10,1013,1831.0667
1/4/2016 20:00,89.912,12.116,14248.85,380,0,50,0,1448.5333
1/4/2016 21:00,28.728,5.224,14338.23,123.8,0,10,0,468.8
1/4/2016 22:00,25.18,10.684,14499.36,113.8,0,45,0,374.66666
1/4/2016 23:00,32.108,7.808,14660.52,138.8,0,15,0,520.13336
1/5/2016 0:00,118.082,8.626,14560.83,487.6,0,15,536,1417.0333
1/5/2016 1:00,143.21,7.224,14418.16,591.6,0,26,0,2360.8333
1/5/2016 2:00,143.684,5.82,14556.34,589,0,0,0,2394.7334
1/5/2016 3:00,144.942,8.46,14536.63,598,0,38,0,2377.7
1/5/2016 4:00,143.822,5.144,14593.67,588.4,0,0,0,2397.0332
1/5/2016 5:00,144.442,8.614,14506.2,595.4,0,36,0,2371.3667
1/5/2016 6:00,142.068,3.892,14514.92,583.6,0,0,0,2367.8
1/5/2016 7:00,141.092,6.718,14373.85,585.8,0,13,0,2338.5332
1/5/2016 8:00,139.016,5.472,14314.67,578.6,0,24,0,2292.9333
1/5/2016 9:00,141.852,5.76,14293.67,593,0,0,42,2322.2
1/5/2016 10:00,159.362,6.16,14258.32,670.2,0,37,573,2046.0333
1/5/2016 11:00,21.35,7.27,14414.58,99.2,0,0,0,355.83334
1/5/2016 12:00,21.264,8.364,14492.31,99,0,37,0,317.4
1/5/2016 13:00,20.506,7.708,14542.79,92.8,0,0,0,341.76666
1/5/2016 14:00,22.64,6.99,14764.78,99.4,0,9,0,368.33334
1/5/2016 15:00,28.67,11.5060005,14689.46,131.6,0,29,0,448.83334
1/5/2016 16:00,50.19,6.114,14609.5,216.4,0,0,375,461.5
1/5/2016 17:00,134.444,10.36,14239.0205,567,0,36,1036,1168.7334
1/5/2016 18:00,143.976,3.416,14097.36,608.6,0,0,1015,1384.6
1/5/2016 19:00,122.334,13.382,14185.57,522.6,5,35,331,1667.9
1/5/2016 20:00,178.542,6.052,14265.54,752.6,880,7,534,1554.7
1/5/2016 21:00,160.464,6.61,14238.13,675.2,502,6,1036,1130.4
1/5/2016 22:00,143.082,7.35,14354.85,599.2,96,31,1052,1205.7
1/5/2016 23:00,104.33,6.142,14492.75,429.8,0,0,1072,666.8333
1/6/2016 0:00,89.584,8.246,14439.0205,370.4,0,37,1064,392.06668
1/6/2016 1:00,26.008,6.5,14480.63,114,0,0,131,302.46667
1/6/2016 2:00,20,10.834,14747.75,94,0,34,0,299.33334
1/6/2016 3:00,18.772,8.692,14704.27,87.4,0,5,0,307.86667
1/6/2016 4:00,18.214,7.28,14634.1,82.4,0,3,0,300.56668
1/6/2016 5:00,20.116,10.552,14586.34,93.8,0,34,0,301.26666
1/6/2016 6:00,17.924,6.368,14569.1,80.2,0,0,0,298.73334
1/6/2016 7:00,20.22,10.022,14492.5,96.4,0,38,0,299
1/6/2016 8:00,17.724,6.27,14483.38,80.2,0,0,0,295.4
1/6/2016 9:00,37.388,8.396,14460.05,160.8,0,26,0,597.13336
1/6/2016 10:00,91.534,6.264,14264.88,386.8,0,14,0,1511.5667
1/6/2016 11:00,155.532,4.654,14021.99,664.4,0,0,971,1621.2
1/6/2016 12:00,240.176,15.934,13906.03,1049.8,1329,37,989,1647.9333
1/6/2016 13:00,113.426,6.2000003,14249.31,485.2,7,0,1037,846.43335
1/6/2016 14:00,101.974,9.982,14379.53,431.8,0,38,1055,606.56665
1/6/2016 15:00,68.922,4.846,14400.55,293.6,0,0,268,880.7
1/6/2016 16:00,52.876,6.3780003,14290.56,229.59999,0,23,0,858.26666
1/6/2016 17:00,53.938,5.852,14120.96,235.2,0,15,0,883.9667
1/6/2016 18:00,51.332,4.29,14175.72,221.6,0,0,0,855.5333
1/6/2016 19:00,110.042,13.994,14083.75,480.4,0,38,0,1796.0333
1/6/2016 20:00,60.908,6.39,14279.74,271.2,0,0,0,1015.13336
1/6/2016 21:00,60.752,10.842,14407.82,269.8,0,38,0,974.5333
1/6/2016 22:00,30.7,5.1,14404.18,132.6,0,0,0,511.66666
1/6/2016 23:00,30.316,8.302,14547.04,131.6,0,22,163,320.26666
1/7/2016 0:00,54.192,7.072,14477.67,227.8,0,16,589,298.2
1/7/2016 1:00,17.786,6.518,14584.18,78.6,0,0,0,296.43332
1/7/2016 2:00,21.144001,12.854,14824.74,102.6,0,38,0,314.4
1/7/2016 3:00,17.92,7.746,14841.19,85.8,0,0,0,298.6667
1/7/2016 4:00,21.352,12.866,14783.34,104.6,0,38,0,317.86667
1/7/2016 5:00,17.122,6.28,14692.58,80,0,0,0,285.36667
1/7/2016 6:00,20.298,10.338,14761.34,96.4,0,10,0,328.3
1/7/2016 7:00,18.764,8.432,14606.72,84.4,0,27,0,285.73334
1/7/2016 8:00,18.602,8.184,14636.56,83.8,0,0,0,310.03333
1/7/2016 9:00,22.536,10.798,14599.34,107.6,0,38,0,337.6
1/7/2016 10:00,62.486,6.534,14394.1,267.8,0,0,622,419.43332
1/7/2016 11:00,64.106,11.778,14365.71,283.2,0,450,234,384.43335
1/7/2016 12:00,33.094,9.688,14328.64,151.4,0,4,0,547.56665
1/7/2016 13:00,199.916,12.504,14200.83,854.2,493,1433,949,456.93332
1/7/2016 14:00,151.986,11.26,14562.85,630,498,495,1082,458.1
1/7/2016 15:00,226.246,14.774,14475.18,950.4,0,1977,1069,724.76666
1/7/2016 16:00,136.846,10.12,14415.62,572,0,49,1061,1170.7667
1/7/2016 17:00,144.284,4.816,14118.97,611.4,0,194,1018,1192.7333
1/7/2016 18:00,312.692,22.858,13895.74,1357.2,0,1913,987,2311.5334
1/7/2016 19:00,174.988,15.728,14075.1,750.6,40,33,1013,1830.4667
1/7/2016 20:00,211.392,6.96,14092.62,905.4,445,27,1014,2037.2
1/7/2016 21:00,284.302,13.1640005,14142.89,1211,511,1355,1022,1850.3667
1/7/2016 22:00,127.734,4.896,14473.7,529,0,21,1070,1037.9
1/7/2016 23:00,87.832,9.906,14549.97,361.8,0,59,1080,324.86667
1/8/2016 0:00,81.628,4.6080003,14546.98,334.2,0,18,1079,263.46667
1/8/2016 1:00,81.04,4.902,14448.92,334.4,0,13,1066,271.66666
1/8/2016 2:00,83.090004,7.642,14479.12,341.8,0,48,1069,267.83334
1/8/2016 3:00,81.414,4.75,14498.13,333.8,0,10,1072,274.9
1/8/2016 4:00,82.554,6.826,14471.82,340.2,0,51,1069,255.9
1/8/2016 5:00,66.272,5.042,14353.8,275.8,0,0,828,276.53336
1/8/2016 6:00,28.088,5.328,14562.14,125.6,0,15,0,453.13333
1/8/2016 7:00,60.758,8.0460005,14428.39,258.8,0,25,131,856.63336
1/8/2016 8:00,128.37,5.97,14262.71,538,0,0,1013,1126.5
1/8/2016 9:00,99.878,9.436,14230.68,419.6,0,40,750,874.63336
1/8/2016 10:00,77.798,3.276,14255.44,323,0,0,1038,258.63333
1/8/2016 11:00,70.506,10.244,14295.95,302,0,25,772,378.1
1/8/2016 12:00,19.736,6.2799997,14342.23,92.2,0,14,0,314.93332
1/8/2016 13:00,38.592,7.12,14252.22,172.6,0,0,0,643.2
1/8/2016 14:00,111.054,7.876,14486.68,462.8,0,39,1002,809.9
1/8/2016 15:00,113.106,5.352,14561.56,467.6,0,0,1081,804.1
1/8/2016 16:00,127.346,15.386,14489.12,533.6,0,37,1071,1014.43335
1/8/2016 17:00,113.886,8.898,14254.86,478.8,0,3,1037,858.1
1/8/2016 18:00,174.478,14.288,14098.09,742.4,0,0,1016,1891.9667
1/8/2016 19:00,167.644,23.496,14095.24,718.6,0,41,1015,1738.0667
1/8/2016 20:00,205.502,13.05,14180.3,871,0,5,1027,2393.0334
1/8/2016 21:00,150.458,11.966,14293.64,632.4,0,40,411,2056.6333
1/8/2016 22:00,58.197998,6.63,14472.88,240.59999,0,0,0,969.9667
1/8/2016 23:00,19.964,11.156,14629.91,94.6,0,43,0,289.73334
1/9/2016 0:00,16.19,5.276,14523.84,72.8,0,0,0,269.83334
1/9/2016 1:00,18.71,9.592,14534.33,89,0,40,0,271.83334
1/9/2016 2:00,17.244,6.98,14677.27,78.4,0,0,0,287.4
1/9/2016 3:00,28.18,6.938,14588.09,124.4,0,30,129,310.66666
1/9/2016 4:00,39.672,6.418,14484.75,169.8,0,10,374,277.2
1/9/2016 5:00,16.47,5.59,14450.9795,76.8,0,3,0,271.5
1/9/2016 6:00,67.408,7.842,14503.57,288.6,0,36,352,735.4667
1/9/2016 7:00,143.218,9.151999,14320.16,600,15,0,1047,1324.9667
1/9/2016 8:00,128.136,10.51,14372.96,536,559,39,1054,483.6
1/9/2016 9:00,112.102,4.19,14292.61,468.8,565,0,1043,260.36667
1/9/2016 10:00,80.954,8.078,14299.92,337.6,0,30,1044,275.23334
1/9/2016 11:00,56.084,5.108,14265.95,233.6,0,8,667,259.73334
1/9/2016 12:00,16.616,6.058,14459.9,74.6,0,0,0,276.93332
1/9/2016 13:00,18.094,8.784,14371.83,82.8,0,39,0,262.56668
1/9/2016 14:00,16,5.054,14552.22,73.8,0,0,0,266.66666
1/9/2016 15:00,33.89,12.5060005,14613.25,156.2,0,42,90,432.83334
1/9/2016 16:00,88.28,4.23,14475.8,362.8,0,0,1069,402.3333
1/9/2016 17:00,126.376,13.946,14251.73,539.6,0,23,1038,1045.2667
1/9/2016 18:00,142.384,11.162,14241.189,605.2,0,17,1035,1321.0667
1/9/2016 19:00,137.248,14.106,14275.4795,581.2,194,514,171,1408.4667
1/9/2016 20:00,192.636,12.768,14304.1,818.4,355,887,189,1779.6
1/9/2016 21:00,197.548,10.202,14216.19,838.8,0,1118,488,1686.4667
1/9/2016 22:00,77.476,7.564,14596.54,318.8,0,154,0,1137.2666
1/9/2016 23:00,98.138,15.194,14629.37,422.4,0,1277,0,358.63333
1/10/2016 0:00,31.074,8.844,14655.26,138,0,63,187,267.9
1/10/2016 1:00,39.234,4.876,14586.44,166.2,0,9,376,268.9
1/10/2016 2:00,20.422,12.056,14704.9,97.2,0,51,0,289.36667
1/10/2016 3:00,16.162,4.514,14638.81,73.4,0,10,0,259.36667
1/10/2016 4:00,20.814001,12.224,14659.81,99,0,50,0,296.9
1/10/2016 5:00,16.078,4.3,14565.79,73,0,11,0,256.96667
1/10/2016 6:00,53.856,10.4,14590.24,235.4,0,36,145,716.6
1/10/2016 7:00,141.774,11.312,14375.17,592,0,12,1055,1295.9
1/10/2016 8:00,178.376,10.862,14312.97,746.8,0,1,1046,1925.9333
1/10/2016 9:00,119.714,8.494,14320.56,501.6,0,573,1047,375.23334
1/10/2016 10:00,85.626,3.498,14359.38,355,0,66,1052,309.1
1/10/2016 11:00,238.246,12.182,14264.16,1009.8,771,1897,960,342.7667
1/10/2016 12:00,85.846,6.448,14454.2,357.6,0,257,887,286.76666
1/10/2016 13:00,33.226,11.794,14467.55,152.6,0,38,30,485.76666
1/10/2016 14:00,101.724,12.318,14489.88,434.4,0,1088,11,596.4
1/10/2016 15:00,77.474,6.424,14531.51,320.2,0,96,605,590.23334
1/10/2016 16:00,41.012,13.268,14603.81,180.6,0,65,0,618.5333
1/10/2016 17:00,109.464,17.536,14359.37,465.4,0,17,118,1689.4
1/10/2016 18:00,201.864,16.89,14275.39,849,0,42,1041,2281.4
1/10/2016 19:00,191.414,8.682,14100.28,817,0,2,1016,2172.2334
1/10/2016 20:00,176.036,9,14104.17,752.4,0,36,1016,1881.9333
1/10/2016 21:00,101.682,6.412,14367.31,424.4,0,0,420,1274.7
1/10/2016 22:00,51.114,7.43,14524.55,212.8,0,36,0,815.9
1/10/2016 23:00,22.568,8.688,14768.02,101.4,0,0,0,376.13333
1/11/2016 0:00,20.19,12.18,14765.65,97.8,0,35,0,301.5
1/11/2016 1:00,15.276,4.044,14618.47,70.6,0,0,0,254.6
1/11/2016 2:00,18.52,9.708,14712.95,88.4,0,28,0,280.66666
1/11/2016 3:00,53.53,6.372,14651.81,224.40001,0,7,614,271.1667
1/11/2016 4:00,16.23,5.552,14651.2,74.6,0,6,0,264.5
1/11/2016 5:00,17.856,8.64,14571.22,82.8,0,29,0,268.6
1/11/2016 6:00,44.182,4.026,14533.31,193,0,0,175,561.3667
1/11/2016 7:00,162.13,12.974,14367.84,676.2,0,34,1054,1614.1666
1/11/2016 8:00,150.316,7.08,14410.34,630.2,841,0,1060,604.26666
1/11/2016 9:00,82.212,8.454,14441.93,338.19998,0,34,1065,271.2
1/11/2016 10:00,82.184,7.8519998,14415.74,338.8,0,0,1060,309.73334
1/11/2016 11:00,69.11,6.094,14459.32,285.19998,0,16,871,264.8333
1/11/2016 12:00,18.02,8.68,14511.16,85.2,0,19,0,281.33334
1/11/2016 13:00,23.712,8.146,14540.29,110.6,0,0,0,395.2
1/11/2016 14:00,19.632,10.454,14650.47,92.6,0,35,0,292.2
1/11/2016 15:00,32.498,8.188,14612.26,141.8,0,0,225,316.63333
1/11/2016 16:00,156.79199,11.7,14443.37,654,0,365,1065,1183.2
1/11/2016 17:00,194.294,6.458,14182.51,821.2,0,17,1027,2194.2334
1/11/2016 18:00,232.148,18.052,14176.85,990,0,34,1026,2809.1333
1/11/2016 19:00,287.052,19.662,14053.19,1232.2001,537,579,1010,2658.2
1/11/2016 20:00,222.376,20.176,14042,957.8,0,833,1007,1866.2667
1/11/2016 21:00,172.822,7.152,14238.79,727.2,0,41,1035,1804.3667
1/11/2016 22:00,86.886,10.834,14606.7,358.2,0,33,121,1294.1
1/11/2016 23:00,77.226,7.5420003,14606.82,317,0,25,0,1262.1
1/12/2016 0:00,35.126,9.292,14474.33,152.8,0,19,0,566.43335
1/12/2016 1:00,18.734,9.048,14427.75,86.6,0,39,0,273.23334
1/12/2016 2:00,18.144001,8.152,14604.01,84.2,0,10,0,292.4
1/12/2016 3:00,19.294,9.798,14623.52,92,0,44,0,277.56665
1/12/2016 4:00,17.582,7.53,14618.71,80.2,0,0,0,293.03333
1/12/2016 5:00,48.739998,7.476,14503.2,208.2,0,35,515,262.33334
1/12/2016 6:00,87.086,7.478,14583.44,365.2,0,0,675,776.43335
1/12/2016 7:00,169.95,7.27,14394.04,707.6,0,24,1058,1750.5
1/12/2016 8:00,119.636,9.56,14419.91,497.4,0,16,1061,916.93335
1/12/2016 9:00,80.892,6.738,14419.36,333.8,0,24,1061,263.19998
1/12/2016 10:00,54.41,6.666,14343.08,229.2,0,12,624,270.83334
1/12/2016 11:00,16.91,6.914,14416.62,76.2,0,16,0,265.83334
1/12/2016 12:00,17.676,7.984,14466.18,82.8,0,19,0,275.6
1/12/2016 13:00,15.231999,4.204,14574.53,71,0,0,0,253.86667
1/12/2016 14:00,20.094,12.032,14664.5205,101.2,0,36,0,298.9
1/12/2016 15:00,15.7039995,4.952,14773.39,73.6,0,0,0,261.73334
1/12/2016 16:00,19.24,11.0720005,14724.3,91.4,0,36,0,284.66666
1/12/2016 17:00,34.362,5.276,14468.18,143.40001,0,0,0,572.7
1/12/2016 18:00,152.94,8.668,14293.14,639.6,0,35,1038,1476
1/12/2016 19:00,134.094,5.7400002,14238.7,562,0,3,1035,1196.9
1/12/2016 20:00,137.704,15.26,14287.13,577.2,0,8,1042,1245.0667
1/12/2016 21:00,90.764,13.2,14407.27,379.2,0,27,167,1318.7333
1/12/2016 22:00,89.026,6.118,14512.07,370.8,0,0,0,1483.7666
1/12/2016 23:00,47.956,8.712,14577.64,199.6,0,36,0,763.26666
1/13/2016 0:00,53.304,4.91,14584.12,223.6,0,0,613,275.4
1/13/2016 1:00,19.004,9.492,14428.5,91.2,0,36,0,280.73334
1/13/2016 2:00,15.386,3.896,14632.66,72.8,0,0,0,256.43332
1/13/2016 3:00,17.872,7.4440002,14642.31,84.6,0,16,0,281.86667
1/13/2016 4:00,17.34,7.314,14606.93,80.4,0,19,0,270
1/13/2016 5:00,15.876,4.83,14545.64,71.2,0,0,0,264.6
1/13/2016 6:00,18.91,9.986,14705.24,87,0,36,0,279.16666
1/13/2016 7:00,107.558,9.0060005,14468.74,449,0,0,670,1122.6333
1/13/2016 8:00,159.332,13.002,14313.28,673.8,575,343,388,1349.5333
1/13/2016 9:00,102.954,6.454,14330.98,437,579,10,266,860.9
1/13/2016 10:00,190.202,30.332,14209.86,816.39996,946,119,70,2035.0333
1/13/2016 11:00,213.784,18.436,14157.2,914,582,452,1025,1504.0667
1/13/2016 12:00,118.21,16.562,14305.75,499,28,949,52,941.1667
1/13/2016 13:00,98.352,17.436,14456.88,419,14,761,0,864.2
1/13/2016 14:00,97.782,7.416,14528.24,408.8,449,38,663,479.7
1/13/2016 15:00,124.3,10.694,14563.66,512.4,487,52,877,655.6667
1/13/2016 16:00,123.458,5.44,14511.69,507.8,0,10,1074,973.63336
1/13/2016 17:00,167.884,15.262,14236.47,708.8,0,48,798,1952.0667
1/13/2016 18:00,113.286,15.064,14289.73,477,0,8,0,1880.1
1/13/2016 19:00,189.27,20.926,14096.18,806.6,0,26,843,2285.5
1/13/2016 20:00,270.726,16.928,14028.33,1159.2,1157,12,1006,2337.1
1/13/2016 21:00,298.888,17.118,13970.41,1286,643,17,998,3323.4666
1/13/2016 22:00,348.856,13.928,13885.21,1519.4,1424,23,986,3381.2666
1/13/2016 23:00,304.28,8.86,14070.39,1307.4,922,0,1012,3137.3333
1/14/2016 0:00,200.434,12.5720005,14258.89,857,0,40,249,3051.5667
1/14/2016 1:00,174.96,7.692,14334.75,739.8,0,0,24,2892
1/14/2016 2:00,172.766,12.622,14495.12,738.4,647,36,737,1459.4333
1/14/2016 3:00,67.304,5.186,14464.34,305.4,0,3,0,1118.7333
1/14/2016 4:00,68.054,5.3780003,14480.71,307,0,3,0,1131.2333
1/14/2016 5:00,71.645996,8.476,14445.83,323.8,0,36,0,1158.1
1/14/2016 6:00,94.566,4.006,14428.62,414.6,0,0,0,1576.1
1/14/2016 7:00,68.464,9.908,14383.06,311,0,37,0,1104.0667
1/14/2016 8:00,78.91,3.366,14445.83,352.2,0,0,0,1315.1666
1/14/2016 9:00,133.562,5.462,14288.66,573,0,11,686,1529.0333
1/14/2016 10:00,104.182,8.14,14232.24,448.8,0,79,730,927.3667
1/14/2016 11:00,60.514,5.276,14307.47,263.6,0,245,376,387.56668
1/14/2016 12:00,42.75,11.26,14250.39,195,0,329,0,383.5
1/14/2016 13:00,77.922,15.118,14465.51,330,0,2,709,587.7
1/14/2016 14:00,109.648,15.408,14532.64,459,0,28,1078,721.4667
1/14/2016 15:00,125.824,8.594,14544.55,520.2,506,64,1079,448.06668
1/14/2016 16:00,205.548,11.554,14347.17,867.4,623,1347,445,1010.8
1/14/2016 17:00,252.668,11.558,14049.01,1086.2,1,1604,705,1901.1333
1/14/2016 18:00,213.962,11.064,14006.33,917.4,0,241,985,2340.0334
1/14/2016 19:00,197.49,20.906,13974.65,851.8,0,30,999,2262.5
1/14/2016 20:00,191.574,11.628,14024.8,817.8,0,28,1005,2159.9
1/14/2016 21:00,126.458,9.158,14227.16,531.6,0,0,1034,1073.6333
1/14/2016 22:00,87.764,6.234,14378.72,364.2,0,27,1055,380.73334
1/14/2016 23:00,82.472,6.712,14538.03,337,0,25,1079,270.53333
1/15/2016 0:00,81.438,5.426,14525.67,331.6,0,0,1076,281.3
1/15/2016 1:00,80.504,5.442,14425.85,331.6,0,26,1062,253.73334
1/15/2016 2:00,27.72,5.308,14657.17,117.6,0,12,191,259
1/15/2016 3:00,17.392,6.764,14693.58,78,0,13,0,276.86667
1/15/2016 4:00,17.496,7.022,14658.21,77.6,0,25,0,266.6
1/15/2016 5:00,14.64,2.576,14575.39,61.4,0,0,0,244
